Mag_AB	SNR	zodi Filt	time
  28.70   50.0  1.4  F213  112762464
  28.70   50.0  2.0  F062    2974780
  28.70   50.0  2.0  F087    5800284
  28.70   50.0  2.0  F106    5981142
  28.70   50.0  2.0  F129    6094103
  28.70   50.0  2.0  F158    6247793
  28.70   50.0  2.0  F184   11337218
  28.70   50.0  2.0  F146    2806653
  28.70   50.0  2.0  F213  114576976
  28.70   50.0  3.0  F062    4238958
  28.70   50.0  3.0  F087    8262428
  28.70   50.0  3.0  F106    8553912
  28.70   50.0  3.0  F129    8704101
  28.70   50.0  3.0  F158    8739969
  28.70   50.0  3.0  F184   14364839
  28.70   50.0  3.0  F146    3664599
  28.70   50.0  3.0  F213  117601136
  28.80    5.0  1.4  F062      26667
  28.80    5.0  1.4  F087      51984
  28.80    5.0  1.4  F106      53362
  28.80    5.0  1.4  F129      54456
  28.80    5.0  1.4  F158      57146
  28.80    5.0  1.4  F184     137357
  28.80    5.0  1.4  F146      27552
  28.80    5.0  1.4  F213    1626771
  28.80    5.0  2.0  F062      35769
  28.80    5.0  2.0  F087      69732
  28.80    5.0  2.0  F106      71912
  28.80    5.0  2.0  F129      73271
  28.80    5.0  2.0  F158      75113
  28.80    5.0  2.0  F184     163559
  28.80    5.0  2.0  F146      33735
  28.80    5.0  2.0  F213    1652946
  28.80    5.0  3.0  F062      50963
  28.80    5.0  3.0  F087      99326
  28.80    5.0  3.0  F106     102828
  28.80    5.0  3.0  F129     104634
  28.80    5.0  3.0  F158     105072
  28.80    5.0  3.0  F184     207225
  28.80    5.0  3.0  F146      44050
  28.80    5.0  3.0  F213    1696576
  28.80   10.0  1.4  F062     106540
  28.80   10.0  1.4  F087     207827
  28.80   10.0  1.4  F106     213336
  28.80   10.0  1.4  F129     217695
  28.80   10.0  1.4  F158     228484
  28.80   10.0  1.4  F184     549307
  28.80   10.0  1.4  F146     110188
  28.80   10.0  1.4  F213    6507075
  28.80   10.0  2.0  F062     143002
  28.80   10.0  2.0  F087     278854
  28.80   10.0  2.0  F106     287554
  28.80   10.0  2.0  F129     292990
  28.80   10.0  2.0  F158     300386
  28.80   10.0  2.0  F184     654123
  28.80   10.0  2.0  F146     134940
  28.80   10.0  2.0  F213    6611790
  28.80   10.0  3.0  F062     203787
  28.80   10.0  3.0  F087     397249
  28.80   10.0  3.0  F106     411267
  28.80   10.0  3.0  F129     418490
  28.80   10.0  3.0  F158     420223
  28.80   10.0  3.0  F184     828835
  28.80   10.0  3.0  F146     176199
  28.80   10.0  3.0  F213    6786302
  28.80   15.0  1.4  F062     239665
  28.80   15.0  1.4  F087     467556
  28.80   15.0  1.4  F106     479950
  28.80   15.0  1.4  F129     489763
  28.80   15.0  1.4  F158     514040
  28.80   15.0  1.4  F184    1235888
  28.80   15.0  1.4  F146     247919
  28.80   15.0  1.4  F213   12200763
  28.80   15.0  2.0  F062     321727
  28.80   15.0  2.0  F087     627384
  28.80   15.0  2.0  F106     646964
  28.80   15.0  2.0  F129     659194
  28.80   15.0  2.0  F158     675829
  28.80   15.0  2.0  F184    1471750
  28.80   15.0  2.0  F146     303614
  28.80   15.0  2.0  F213   12397099
  28.80   15.0  3.0  F062     458499
  28.80   15.0  3.0  F087     893788
  28.80   15.0  3.0  F106     925334
  28.80   15.0  3.0  F129     941586
  28.80   15.0  3.0  F158     945480
  28.80   15.0  3.0  F184    1864849
  28.80   15.0  3.0  F146     396447
  28.80   15.0  3.0  F213   12724315
  28.80   20.0  1.4  F062     426041
  28.80   20.0  1.4  F087     831170
  28.80   20.0  1.4  F106     853213
  28.80   20.0  1.4  F129     870650
  28.80   20.0  1.4  F158     913824
  28.80   20.0  1.4  F184    2197100
  28.80   20.0  1.4  F146     440743
  28.80   20.0  1.4  F213   21690250
  28.80   20.0  2.0  F062     571934
  28.80   20.0  2.0  F087    1115331
  28.80   20.0  2.0  F106    1150142
  28.80   20.0  2.0  F129    1171875
  28.80   20.0  2.0  F158    1201451
  28.80   20.0  2.0  F184    2616410
  28.80   20.0  2.0  F146     539759
  28.80   20.0  2.0  F213   22039282
  28.80   20.0  3.0  F062     815100
  28.80   20.0  3.0  F087    1588932
  28.80   20.0  3.0  F106    1645030
  28.80   20.0  3.0  F129    1673922
  28.80   20.0  3.0  F158    1680835
  28.80   20.0  3.0  F184    3315266
  28.80   20.0  3.0  F146     704794
  28.80   20.0  3.0  F213   22621010
  28.80   50.0  1.4  F062    2662530
  28.80   50.0  1.4  F087    5194615
  28.80   50.0  1.4  F106    5332400
  28.80   50.0  1.4  F129    5441393
  28.80   50.0  1.4  F158    5711227
  28.80   50.0  1.4  F184   11443064
  28.80   50.0  1.4  F146    2754596
  28.80   50.0  1.4  F213  135564048
  28.80   50.0  2.0  F062    3574429
  28.80   50.0  2.0  F087    6970662
  28.80   50.0  2.0  F106    7188238
  28.80   50.0  2.0  F129    7324090
  28.80   50.0  2.0  F158    7508934
  28.80   50.0  2.0  F184   13627013
  28.80   50.0  2.0  F146    3373479
  28.80   50.0  2.0  F213  137745520
  28.80   50.0  3.0  F062    5094268
  28.80   50.0  3.0  F087    9930741
  28.80   50.0  3.0  F106   10000007
  28.80   50.0  3.0  F129   10000007
  28.80   50.0  3.0  F158   10000007
  28.80   50.0  3.0  F184   17266942
  28.80   50.0  3.0  F146    4404933
  28.80   50.0  3.0  F213  141381328
  28.90    5.0  1.4  F062      32030
  28.90    5.0  1.4  F087      62463
  28.90    5.0  1.4  F106      64123
  28.90    5.0  1.4  F129      65427
  28.90    5.0  1.4  F158      68674
  28.90    5.0  1.4  F184     165091
  28.90    5.0  1.4  F146      33115
  28.90    5.0  1.4  F213    1955794
  28.90    5.0  2.0  F062      42983
  28.90    5.0  2.0  F087      83804
  28.90    5.0  2.0  F106      86422
  28.90    5.0  2.0  F129      88054
  28.90    5.0  2.0  F158      90279
  28.90    5.0  2.0  F184     196591
  28.90    5.0  2.0  F146      40557
  28.90    5.0  2.0  F213    1987267
  28.90    5.0  3.0  F062      61241
  28.90    5.0  3.0  F087     119381
  28.90    5.0  3.0  F106     123604
  28.90    5.0  3.0  F129     125774
  28.90    5.0  3.0  F158     126294
  28.90    5.0  3.0  F184     249104
  28.90    5.0  3.0  F146      52951
  28.90    5.0  3.0  F213    2039716
  28.90   10.0  1.4  F062     128000
  28.90   10.0  1.4  F087     249733
  28.90   10.0  1.4  F106     256364
  28.90   10.0  1.4  F129     261608
  28.90   10.0  1.4  F158     274595
  28.90   10.0  1.4  F184     660252
  28.90   10.0  1.4  F146     132441
  28.90   10.0  1.4  F213    7823164
  28.90   10.0  2.0  F062     171840
  28.90   10.0  2.0  F087     335142
  28.90   10.0  2.0  F106     345603
  28.90   10.0  2.0  F129     352142
  28.90   10.0  2.0  F158     361034
  28.90   10.0  2.0  F184     786281
  28.90   10.0  2.0  F146     162200
  28.90   10.0  2.0  F213    7949056
  28.90   10.0  3.0  F062     244918
  28.90   10.0  3.0  F087     477487
  28.90   10.0  3.0  F106     494350
  28.90   10.0  3.0  F129     503032
  28.90   10.0  3.0  F158     505121
  28.90   10.0  3.0  F184     996333
  28.90   10.0  3.0  F146     211803
  28.90   10.0  3.0  F213    8158871
  28.90   15.0  1.4  F062     287937
  28.90   15.0  1.4  F087     561856
  28.90   15.0  1.4  F106     576777
  28.90   15.0  1.4  F129     588578
  28.90   15.0  1.4  F158     617780
  28.90   15.0  1.4  F184    1485512
  28.90   15.0  1.4  F146     297987
  28.90   15.0  1.4  F213   14668425
  28.90   15.0  2.0  F062     386606
  28.90   15.0  2.0  F087     754024
  28.90   15.0  2.0  F106     777581
  28.90   15.0  2.0  F129     792282
  28.90   15.0  2.0  F158     812291
  28.90   15.0  2.0  F184    1769089
  28.90   15.0  2.0  F146     364956
  28.90   15.0  2.0  F213   14904478
  28.90   15.0  3.0  F062     551049
  28.90   15.0  3.0  F087    1074318
  28.90   15.0  3.0  F106    1112257
  28.90   15.0  3.0  F129    1131811
  28.90   15.0  3.0  F158    1136489
  28.90   15.0  3.0  F184    2241705
  28.90   15.0  3.0  F146     476557
  28.90   15.0  3.0  F213   15297888
  28.90   20.0  1.4  F062     511870
  28.90   20.0  1.4  F087     998832
  28.90   20.0  1.4  F106    1025353
  28.90   20.0  1.4  F129    1046329
  28.90   20.0  1.4  F158    1098249
  28.90   20.0  1.4  F184    2640879
  28.90   20.0  1.4  F146     529754
  28.90   20.0  1.4  F213   26077208
  28.90   20.0  2.0  F062     687275
  28.90   20.0  2.0  F087    1340467
  28.90   20.0  2.0  F106    1382346
  28.90   20.0  2.0  F129    1408484
  28.90   20.0  2.0  F158    1444061
  28.90   20.0  2.0  F184    3145014
  28.90   20.0  2.0  F146     648797
  28.90   20.0  2.0  F213   26496846
  28.90   20.0  3.0  F062     979634
  28.90   20.0  3.0  F087    1909874
  28.90   20.0  3.0  F106    1977335
  28.90   20.0  3.0  F129    2012091
  28.90   20.0  3.0  F158    2020409
  28.90   20.0  3.0  F184    3985240
  28.90   20.0  3.0  F146     847212
  28.90   20.0  3.0  F213   27196240
  28.90   50.0  1.4  F062    3198950
  28.90   50.0  1.4  F087    6242467
  28.90   50.0  1.4  F106    6408278
  28.90   50.0  1.4  F129    6539359
  28.90   50.0  1.4  F158    6863867
  28.90   50.0  1.4  F184   13754437
  28.90   50.0  1.4  F146    3310934
  28.90   50.0  1.4  F213  162982528
  28.90   50.0  2.0  F062    4295310
  28.90   50.0  2.0  F087    8377769
  28.90   50.0  2.0  F106    8639522
  28.90   50.0  2.0  F129    8802897
  28.90   50.0  2.0  F158    9025207
  28.90   50.0  2.0  F184   16380158
  28.90   50.0  2.0  F146    4054989
  28.90   50.0  2.0  F213  165605264
  28.90   50.0  3.0  F062    6122584
  28.90   50.0  3.0  F087   10000007
  28.90   50.0  3.0  F106   10298568
  28.90   50.0  3.0  F129   10479555
  28.90   50.0  3.0  F158   10522893
  28.90   50.0  3.0  F184   20756372
  28.90   50.0  3.0  F146    5295090
  28.90   50.0  3.0  F213  169976512
  29.00    5.0  1.4  F062      38478
  29.00    5.0  1.4  F087      75058
  29.00    5.0  1.4  F106      77055
  29.00    5.0  1.4  F129      78624
  29.00    5.0  1.4  F158      82527
  29.00    5.0  1.4  F184     198433
  29.00    5.0  1.4  F146      39800
  29.00    5.0  1.4  F213    2351319
  29.00    5.0  2.0  F062      51647
  29.00    5.0  2.0  F087     100722
  29.00    5.0  2.0  F106     103868
  29.00    5.0  2.0  F129     105829
  29.00    5.0  2.0  F158     108501
  29.00    5.0  2.0  F184     236309
  29.00    5.0  2.0  F146      48747
  29.00    5.0  2.0  F213    2389158
  29.00    5.0  3.0  F062      73608
  29.00    5.0  3.0  F087     143495
  29.00    5.0  3.0  F106     148565
  29.00    5.0  3.0  F129     151174
  29.00    5.0  3.0  F158     151803
  29.00    5.0  3.0  F184     299437
  29.00    5.0  3.0  F146      63649
  29.00    5.0  3.0  F213    2452222
  29.00   10.0  1.4  F062     153782
  29.00   10.0  1.4  F087     300112
  29.00   10.0  1.4  F106     308092
  29.00   10.0  1.4  F129     314394
  29.00   10.0  1.4  F158     330008
  29.00   10.0  1.4  F184     793605
  29.00   10.0  1.4  F146     159190
  29.00   10.0  1.4  F213    9405292
  29.00   10.0  2.0  F062     206496
  29.00   10.0  2.0  F087     402794
  29.00   10.0  2.0  F106     415380
  29.00   10.0  2.0  F129     423241
  29.00   10.0  2.0  F158     433939
  29.00   10.0  2.0  F184     945133
  29.00   10.0  2.0  F146     194968
  29.00   10.0  2.0  F213    9556647
  29.00   10.0  3.0  F062     294358
  29.00   10.0  3.0  F087     573931
  29.00   10.0  3.0  F106     594214
  29.00   10.0  3.0  F129     604656
  29.00   10.0  3.0  F158     607164
  29.00   10.0  3.0  F184    1197666
  29.00   10.0  3.0  F146     254604
  29.00   10.0  3.0  F213    9808906
  29.00   15.0  1.4  F062     345959
  29.00   15.0  1.4  F087     675209
  29.00   15.0  1.4  F106     693157
  29.00   15.0  1.4  F129     707348
  29.00   15.0  1.4  F158     742469
  29.00   15.0  1.4  F184    1785569
  29.00   15.0  1.4  F146     358170
  29.00   15.0  1.4  F213   17634916
  29.00   15.0  2.0  F062     464582
  29.00   15.0  2.0  F087     906246
  29.00   15.0  2.0  F106     934582
  29.00   15.0  2.0  F129     952256
  29.00   15.0  2.0  F158     976324
  29.00   15.0  2.0  F184    2126502
  29.00   15.0  2.0  F146     438682
  29.00   15.0  2.0  F213   17918712
  29.00   15.0  3.0  F062     662286
  29.00   15.0  3.0  F087    1291310
  29.00   15.0  3.0  F106    1336947
  29.00   15.0  3.0  F129    1360458
  29.00   15.0  3.0  F158    1366094
  29.00   15.0  3.0  F184    2694714
  29.00   15.0  3.0  F146     572864
  29.00   15.0  3.0  F213   18391692
  29.00   20.0  1.4  F062     615008
  29.00   20.0  1.4  F087    1200329
  29.00   20.0  1.4  F106    1232249
  29.00   20.0  1.4  F129    1257475
  29.00   20.0  1.4  F158    1319911
  29.00   20.0  1.4  F184    3174317
  29.00   20.0  1.4  F146     636750
  29.00   20.0  1.4  F213   31350966
  29.00   20.0  2.0  F062     825899
  29.00   20.0  2.0  F087    1611076
  29.00   20.0  2.0  F106    1661455
  29.00   20.0  2.0  F129    1692882
  29.00   20.0  2.0  F158    1735664
  29.00   20.0  2.0  F184    3780423
  29.00   20.0  2.0  F146     779870
  29.00   20.0  2.0  F213   31855484
  29.00   20.0  3.0  F062    1177392
  29.00   20.0  3.0  F087    2295650
  29.00   20.0  3.0  F106    2376791
  29.00   20.0  3.0  F129    2418570
  29.00   20.0  3.0  F158    2428593
  29.00   20.0  3.0  F184    4790590
  29.00   20.0  3.0  F146    1018422
  29.00   20.0  3.0  F213   32696340
  29.00   50.0  1.4  F062    3843606
  29.00   50.0  1.4  F087    7501866
  29.00   50.0  1.4  F106    7701393
  29.00   50.0  1.4  F129    7859032
  29.00   50.0  1.4  F158    8249259
  29.00   50.0  1.4  F184   16532754
  29.00   50.0  1.4  F146    3979640
  29.00   50.0  1.4  F213  195943520
  29.00   50.0  2.0  F062    5161720
  29.00   50.0  2.0  F087   10000007
  29.00   50.0  2.0  F106   10000007
  29.00   50.0  2.0  F129   10000007
  29.00   50.0  2.0  F158   10000007
  29.00   50.0  2.0  F184   19689550
  29.00   50.0  2.0  F146    4874193
  29.00   50.0  2.0  F213  199096752
  29.00   50.0  3.0  F062    7358582
  29.00   50.0  3.0  F087   11956448
  29.00   50.0  3.0  F106   12379032
  29.00   50.0  3.0  F129   12596662
  29.00   50.0  3.0  F158   12648847
  29.00   50.0  3.0  F184   24950888
  29.00   50.0  3.0  F146    6365113
  29.00   50.0  3.0  F213  204352128
  29.10    5.0  1.4  F062      46221
  29.10    5.0  1.4  F087      90197
  29.10    5.0  1.4  F106      92596
  29.10    5.0  1.4  F129      94493
  29.10    5.0  1.4  F158      99180
  29.10    5.0  1.4  F184     238516
  29.10    5.0  1.4  F146      47844
  29.10    5.0  1.4  F213    2826872
  29.10    5.0  2.0  F062      62062
  29.10    5.0  2.0  F087     121050
  29.10    5.0  2.0  F106     124835
  29.10    5.0  2.0  F129     127197
  29.10    5.0  2.0  F158     130416
  29.10    5.0  2.0  F184     284052
  29.10    5.0  2.0  F146      58596
  29.10    5.0  2.0  F213    2872363
  29.10    5.0  3.0  F062      88464
  29.10    5.0  3.0  F087     172478
  29.10    5.0  3.0  F106     178579
  29.10    5.0  3.0  F129     181716
  29.10    5.0  3.0  F158     182473
  29.10    5.0  3.0  F184     359949
  29.10    5.0  3.0  F146      76517
  29.10    5.0  3.0  F213    2948186
  29.10   10.0  1.4  F062     184781
  29.10   10.0  1.4  F087     360669
  29.10   10.0  1.4  F106     370272
  29.10   10.0  1.4  F129     377851
  29.10   10.0  1.4  F158     396620
  29.10   10.0  1.4  F184     953934
  29.10   10.0  1.4  F146     191347
  29.10   10.0  1.4  F213   10000007
  29.10   10.0  2.0  F062     248156
  29.10   10.0  2.0  F087     484117
  29.10   10.0  2.0  F106     499266
  29.10   10.0  2.0  F129     508714
  29.10   10.0  2.0  F158     521582
  29.10   10.0  2.0  F184    1136106
  29.10   10.0  2.0  F146     234366
  29.10   10.0  2.0  F213   10000007
  29.10   10.0  3.0  F062     353793
  29.10   10.0  3.0  F087     689874
  29.10   10.0  3.0  F106     714261
  29.10   10.0  3.0  F129     726828
  29.10   10.0  3.0  F158     729847
  29.10   10.0  3.0  F184    1439720
  29.10   10.0  3.0  F146     306059
  29.10   10.0  3.0  F213   10000007
  29.10   15.0  1.4  F062     415699
  29.10   15.0  1.4  F087     811452
  29.10   15.0  1.4  F106     833058
  29.10   15.0  1.4  F129     850121
  29.10   15.0  1.4  F158     892356
  29.10   15.0  1.4  F184    2146301
  29.10   15.0  1.4  F146     430528
  29.10   15.0  1.4  F213   21201538
  29.10   15.0  2.0  F062     558318
  29.10   15.0  2.0  F087    1089229
  29.10   15.0  2.0  F106    1123311
  29.10   15.0  2.0  F129    1144579
  29.10   15.0  2.0  F158    1173516
  29.10   15.0  2.0  F184    2556190
  29.10   15.0  2.0  F146     527319
  29.10   15.0  2.0  F213   21542734
  29.10   15.0  3.0  F062     796012
  29.10   15.0  3.0  F087    1552188
  29.10   15.0  3.0  F106    1607072
  29.10   15.0  3.0  F129    1635335
  29.10   15.0  3.0  F158    1642120
  29.10   15.0  3.0  F184    3239342
  29.10   15.0  3.0  F146     688643
  29.10   15.0  3.0  F213   22111386
  29.10   20.0  1.4  F062     738985
  29.10   20.0  1.4  F087    1442556
  29.10   20.0  1.4  F106    1480961
  29.10   20.0  1.4  F129    1511303
  29.10   20.0  1.4  F158    1586379
  29.10   20.0  1.4  F184    3815617
  29.10   20.0  1.4  F146     765369
  29.10   20.0  1.4  F213   37691628
  29.10   20.0  2.0  F062     992530
  29.10   20.0  2.0  F087    1936377
  29.10   20.0  2.0  F106    1996979
  29.10   20.0  2.0  F129    2034782
  29.10   20.0  2.0  F158    2086228
  29.10   20.0  2.0  F184    4544314
  29.10   20.0  2.0  F146     937445
  29.10   20.0  2.0  F213   38298192
  29.10   20.0  3.0  F062    1415123
  29.10   20.0  3.0  F087    2759430
  29.10   20.0  3.0  F106    2857004
  29.10   20.0  3.0  F129    2907256
  29.10   20.0  3.0  F158    2919312
  29.10   20.0  3.0  F184    5758815
  29.10   20.0  3.0  F146    1224242
  29.10   20.0  3.0  F213   39309124
  29.10   50.0  1.4  F062    4618459
  29.10   50.0  1.4  F087    9015758
  29.10   50.0  1.4  F106    9255833
  29.10   50.0  1.4  F129    9445411
  29.10   50.0  1.4  F158    9914680
  29.10   50.0  1.4  F184   19872836
  29.10   50.0  1.4  F146    4783550
  29.10   50.0  1.4  F213  235572656
  29.10   50.0  2.0  F062    6203187
  29.10   50.0  2.0  F087   10085197
  29.10   50.0  2.0  F106   10400813
  29.10   50.0  2.0  F129   10597695
  29.10   50.0  2.0  F158   10865668
  29.10   50.0  2.0  F184   23668160
  29.10   50.0  2.0  F146    5859044
  29.10   50.0  2.0  F213  239363696
  29.10   50.0  3.0  F062    8844412
  29.10   50.0  3.0  F087   14371952
  29.10   50.0  3.0  F106   14880174
  29.10   50.0  3.0  F129   15141872
  29.10   50.0  3.0  F158   15204700
