Mag_AB	   SNR  zodi Filt	time
  28.40   15.0  2.0  F158      71109
  28.40   15.0  2.0  F184     176527
  28.40   15.0  2.0  F146      29677
  28.40   15.0  2.0  F213    2026246
  28.40   15.0  3.0  F062      30233
  28.40   15.0  3.0  F087      65883
  28.40   15.0  3.0  F106      75268
  28.40   15.0  3.0  F129      85801
  28.40   15.0  3.0  F158      98943
  28.40   15.0  3.0  F184     223149
  28.40   15.0  3.0  F146      38615
  28.40   15.0  3.0  F213    2079680
  28.40   20.0  1.4  F062      29084
  28.40   20.0  1.4  F087      62582
  28.40   20.0  1.4  F106      70644
  28.40   20.0  1.4  F129      80539
  28.40   20.0  1.4  F158      96718
  28.40   20.0  1.4  F184     264079
  28.40   20.0  1.4  F146      43220
  28.40   20.0  1.4  F213    3545227
  28.40   20.0  2.0  F062      38323
  28.40   20.0  2.0  F087      83029
  28.40   20.0  2.0  F106      94329
  28.40   20.0  2.0  F129     107525
  28.40   20.0  2.0  F158     126404
  28.40   20.0  2.0  F184     313811
  28.40   20.0  2.0  F146      52760
  28.40   20.0  2.0  F213    3602218
  28.40   20.0  3.0  F062      53736
  28.40   20.0  3.0  F087     117101
  28.40   20.0  3.0  F106     133800
  28.40   20.0  3.0  F129     152523
  28.40   20.0  3.0  F158     175889
  28.40   20.0  3.0  F184     396693
  28.40   20.0  3.0  F146      68647
  28.40   20.0  3.0  F213    3697203
  28.40   50.0  1.4  F062     181580
  28.40   50.0  1.4  F087     390948
  28.40   50.0  1.4  F106     441354
  28.40   50.0  1.4  F129     503169
  28.40   50.0  1.4  F158     604273
  28.40   50.0  1.4  F184    1650283
  28.40   50.0  1.4  F146     270126
  28.40   50.0  1.4  F213   18464698
  28.40   50.0  2.0  F062     239382
  28.40   50.0  2.0  F087     518773
  28.40   50.0  2.0  F106     589408
  28.40   50.0  2.0  F129     671907
  28.40   50.0  2.0  F158     789875
  28.40   50.0  2.0  F184    1961120
  28.40   50.0  2.0  F146     329707
  28.40   50.0  2.0  F213   18761546
  28.40   50.0  3.0  F062     335735
  28.40   50.0  3.0  F087     731807
  28.40   50.0  3.0  F106     836159
  28.40   50.0  3.0  F129     953150
  28.40   50.0  3.0  F158    1099207
  28.40   50.0  3.0  F184    2479199
  28.40   50.0  3.0  F146     429014
  28.40   50.0  3.0  F213   19256268
  28.50    5.0  1.4  F062       2208
  28.50    5.0  1.4  F087       4725
  28.50    5.0  1.4  F106       5327
  28.50    5.0  1.4  F129       6065
  28.50    5.0  1.4  F158       7287
  28.50    5.0  1.4  F184      19855
  28.50    5.0  1.4  F146       3247
  28.50    5.0  1.4  F213     266368
  28.50    5.0  2.0  F062       2892
  28.50    5.0  2.0  F087       6248
  28.50    5.0  2.0  F106       7096
  28.50    5.0  2.0  F129       8090
  28.50    5.0  2.0  F158       9504
  28.50    5.0  2.0  F184      23585
  28.50    5.0  2.0  F146       3959
  28.50    5.0  2.0  F213     270646
  28.50    5.0  3.0  F062       4041
  28.50    5.0  3.0  F087       8801
  28.50    5.0  3.0  F106      10051
  28.50    5.0  3.0  F129      11455
  28.50    5.0  3.0  F158      13215
  28.50    5.0  3.0  F184      29805
  28.50    5.0  3.0  F146       5153
  28.50    5.0  3.0  F213     277787
  28.50   10.0  1.4  F062       8710
  28.50   10.0  1.4  F087      18760
  28.50   10.0  1.4  F106      21186
  28.50   10.0  1.4  F129      24159
  28.50   10.0  1.4  F158      29020
  28.50   10.0  1.4  F184      79290
  28.50   10.0  1.4  F146      12969
  28.50   10.0  1.4  F213    1065454
  28.50   10.0  2.0  F062      11483
  28.50   10.0  2.0  F087      24898
  28.50   10.0  2.0  F106      28291
  28.50   10.0  2.0  F129      32267
  28.50   10.0  2.0  F158      37940
  28.50   10.0  2.0  F184      94228
  28.50   10.0  2.0  F146      15833
  28.50   10.0  2.0  F213    1082581
  28.50   10.0  3.0  F062      16106
  28.50   10.0  3.0  F087      35131
  28.50   10.0  3.0  F106      40156
  28.50   10.0  3.0  F129      45783
  28.50   10.0  3.0  F158      52805
  28.50   10.0  3.0  F184     119135
  28.50   10.0  3.0  F146      20612
  28.50   10.0  3.0  F213    1111136
  28.50   15.0  1.4  F062      19545
  28.50   15.0  1.4  F087      42153
  28.50   15.0  1.4  F106      47616
  28.50   15.0  1.4  F129      54310
  28.50   15.0  1.4  F158      65254
  28.50   15.0  1.4  F184     178351
  28.50   15.0  1.4  F146      29175
  28.50   15.0  1.4  F213    2397274
  28.50   15.0  2.0  F062      25792
  28.50   15.0  2.0  F087      55979
  28.50   15.0  2.0  F106      63631
  28.50   15.0  2.0  F129      72559
  28.50   15.0  2.0  F158      85327
  28.50   15.0  2.0  F184     211986
  28.50   15.0  2.0  F146      35623
  28.50   15.0  2.0  F213    2435816
  28.50   15.0  3.0  F062      36207
  28.50   15.0  3.0  F087      79016
  28.50   15.0  3.0  F106      90316
  28.50   15.0  3.0  F129     102984
  28.50   15.0  3.0  F158     118788
  28.50   15.0  3.0  F184     268028
  28.50   15.0  3.0  F146      46367
  28.50   15.0  3.0  F213    2500057
  28.50   20.0  1.4  F062      34720
  28.50   20.0  1.4  F087      74912
  28.50   20.0  1.4  F106      84625
  28.50   20.0  1.4  F129      96517
  28.50   20.0  1.4  F158     115980
  28.50   20.0  1.4  F184     317039
  28.50   20.0  1.4  F146      51866
  28.50   20.0  1.4  F213    4261813
  28.50   20.0  2.0  F062      45838
  28.50   20.0  2.0  F087      99491
  28.50   20.0  2.0  F106     113098
  28.50   20.0  2.0  F129     128976
  28.50   20.0  2.0  F158     151675
  28.50   20.0  2.0  F184     376830
  28.50   20.0  2.0  F146      63330
  28.50   20.0  2.0  F213    4330340
  28.50   20.0  3.0  F062      64360
  28.50   20.0  3.0  F087     140467
  28.50   20.0  3.0  F106     160558
  28.50   20.0  3.0  F129     183066
  28.50   20.0  3.0  F158     211174
  28.50   20.0  3.0  F184     476484
  28.50   20.0  3.0  F146      82427
  28.50   20.0  3.0  F213    4444541
  28.50   50.0  1.4  F062     216819
  28.50   50.0  1.4  F087     468002
  28.50   50.0  1.4  F106     528714
  28.50   50.0  1.4  F129     603060
  28.50   50.0  1.4  F158     724676
  28.50   50.0  1.4  F184    1981311
  28.50   50.0  1.4  F146     324153
  28.50   50.0  1.4  F213   22196968
  28.50   50.0  2.0  F062     286314
  28.50   50.0  2.0  F087     621674
  28.50   50.0  2.0  F106     706709
  28.50   50.0  2.0  F129     805935
  28.50   50.0  2.0  F158     947815
  28.50   50.0  2.0  F184    2355021
  28.50   50.0  2.0  F146     395790
  28.50   50.0  2.0  F213   22553842
  28.50   50.0  3.0  F062     402156
  28.50   50.0  3.0  F087     877810
  28.50   50.0  3.0  F106    1003374
  28.50   50.0  3.0  F129    1144059
  28.50   50.0  3.0  F158    1319719
  28.50   50.0  3.0  F184    2977890
  28.50   50.0  3.0  F146     515180
  28.50   50.0  3.0  F213   23148640
  28.60    5.0  1.4  F062       2627
  28.60    5.0  1.4  F087       5646
  28.60    5.0  1.4  F106       6375
  28.60    5.0  1.4  F129       7269
  28.60    5.0  1.4  F158       8728
  28.60    5.0  1.4  F184      23831
  28.60    5.0  1.4  F146       3895
  28.60    5.0  1.4  F213     320204
  28.60    5.0  2.0  F062       3457
  28.60    5.0  2.0  F087       7479
  28.60    5.0  2.0  F106       8500
  28.60    5.0  2.0  F129       9695
  28.60    5.0  2.0  F158      11400
  28.60    5.0  2.0  F184      28318
  28.60    5.0  2.0  F146       4752
  28.60    5.0  2.0  F213     325356
  28.60    5.0  3.0  F062       4834
  28.60    5.0  3.0  F087      10552
  28.60    5.0  3.0  F106      12057
  28.60    5.0  3.0  F129      13753
  28.60    5.0  3.0  F158      15869
  28.60    5.0  3.0  F184      35796
  28.60    5.0  3.0  F146       6193
  28.60    5.0  3.0  F213     333938
  28.60   10.0  1.4  F062      10397
  28.60   10.0  1.4  F087      22454
  28.60   10.0  1.4  F106      25381
  28.60   10.0  1.4  F129      28956
  28.60   10.0  1.4  F158      34802
  28.60   10.0  1.4  F184      95195
  28.60   10.0  1.4  F146      15568
  28.60   10.0  1.4  F213    1280831
  28.60   10.0  2.0  F062      13726
  28.60   10.0  2.0  F087      29832
  28.60   10.0  2.0  F106      33927
  28.60   10.0  2.0  F129      38697
  28.60   10.0  2.0  F158      45528
  28.60   10.0  2.0  F184     113161
  28.60   10.0  2.0  F146      19007
  28.60   10.0  2.0  F213    1301424
  28.60   10.0  3.0  F062      19289
  28.60   10.0  3.0  F087      42144
  28.60   10.0  3.0  F106      48181
  28.60   10.0  3.0  F129      54958
  28.60   10.0  3.0  F158      63403
  28.60   10.0  3.0  F184     143112
  28.60   10.0  3.0  F146      24752
  28.60   10.0  3.0  F213    1335743
  28.60   15.0  1.4  F062      23348
  28.60   15.0  1.4  F087      50480
  28.60   15.0  1.4  F106      57055
  28.60   15.0  1.4  F129      65099
  28.60   15.0  1.4  F158      78268
  28.60   15.0  1.4  F184     214147
  28.60   15.0  1.4  F146      35021
  28.60   15.0  1.4  F213    2881866
  28.60   15.0  2.0  F062      30863
  28.60   15.0  2.0  F087      67096
  28.60   15.0  2.0  F106      76308
  28.60   15.0  2.0  F129      87042
  28.60   15.0  2.0  F158     102400
  28.60   15.0  2.0  F184     254576
  28.60   15.0  2.0  F146      42773
  28.60   15.0  2.0  F213    2928204
  28.60   15.0  3.0  F062      43384
  28.60   15.0  3.0  F087      94803
  28.60   15.0  3.0  F106     108392
  28.60   15.0  3.0  F129     123622
  28.60   15.0  3.0  F158     142637
  28.60   15.0  3.0  F184     321964
  28.60   15.0  3.0  F146      55687
  28.60   15.0  3.0  F213    3005432
  28.60   20.0  1.4  F062      41478
  28.60   20.0  1.4  F087      89705
  28.60   20.0  1.4  F106     101397
  28.60   20.0  1.4  F129     115706
  28.60   20.0  1.4  F158     139108
  28.60   20.0  1.4  F184     380678
  28.60   20.0  1.4  F146      62254
  28.60   20.0  1.4  F213    5123306
  28.60   20.0  2.0  F062      54839
  28.60   20.0  2.0  F087     119254
  28.60   20.0  2.0  F106     135633
  28.60   20.0  2.0  F129     154721
  28.60   20.0  2.0  F158     182027
  28.60   20.0  2.0  F184     452562
  28.60   20.0  2.0  F146      76034
  28.60   20.0  2.0  F213    5205687
  28.60   20.0  3.0  F062      77110
  28.60   20.0  3.0  F087     168520
  28.60   20.0  3.0  F106     192688
  28.60   20.0  3.0  F129     219756
  28.60   20.0  3.0  F158     253564
  28.60   20.0  3.0  F184     572372
  28.60   20.0  3.0  F146      98998
  28.60   20.0  3.0  F213    5342989
  28.60   50.0  1.4  F062     259036
  28.60   50.0  1.4  F087     560452
  28.60   50.0  1.4  F106     633558
  28.60   50.0  1.4  F129     722970
  28.60   50.0  1.4  F158     869255
  28.60   50.0  1.4  F184    2379025
  28.60   50.0  1.4  F146     389051
  28.60   50.0  1.4  F213   26683898
  28.60   50.0  2.0  F062     342593
  28.60   50.0  2.0  F087     745205
  28.60   50.0  2.0  F106     847559
  28.60   50.0  2.0  F129     966875
  28.60   50.0  2.0  F158    1137520
  28.60   50.0  2.0  F184    2828331
  28.60   50.0  2.0  F146     475180
  28.60   50.0  2.0  F213   27112966
  28.60   50.0  3.0  F062     481856
  28.60   50.0  3.0  F087    1053142
  28.60   50.0  3.0  F106    1204223
  28.60   50.0  3.0  F129    1373399
  28.60   50.0  3.0  F158    1584646
  28.60   50.0  3.0  F184    3577165
  28.60   50.0  3.0  F146     618720
  28.60   50.0  3.0  F213   27828056
  28.70    5.0  1.4  F062       3138
  28.70    5.0  1.4  F087       6758
  28.70    5.0  1.4  F106       7634
  28.70    5.0  1.4  F129       8710
  28.70    5.0  1.4  F158      10470
  28.70    5.0  1.4  F184      28610
  28.70    5.0  1.4  F146       4679
  28.70    5.0  1.4  F213     384947
  28.70    5.0  2.0  F062       4132
  28.70    5.0  2.0  F087       8965
  28.70    5.0  2.0  F106      10197
  28.70    5.0  2.0  F129      11628
  28.70    5.0  2.0  F158      13680
  28.70    5.0  2.0  F184      34000
  28.70    5.0  2.0  F146       5710
  28.70    5.0  2.0  F213     391130
  28.70    5.0  3.0  F062       5792
  28.70    5.0  3.0  F087      12659
  28.70    5.0  3.0  F106      14474
  28.70    5.0  3.0  F129      16508
  28.70    5.0  3.0  F158      19052
  28.70    5.0  3.0  F184      43001
  28.70    5.0  3.0  F146       7433
  28.70    5.0  3.0  F213     401454
  28.70   10.0  1.4  F062      12422
  28.70   10.0  1.4  F087      26895
  28.70   10.0  1.4  F106      30416
  28.70   10.0  1.4  F129      34711
  28.70   10.0  1.4  F158      41752
  28.70   10.0  1.4  F184     114320
  28.70   10.0  1.4  F146      18687
  28.70   10.0  1.4  F213    1539776
  28.70   10.0  2.0  F062      16435
  28.70   10.0  2.0  F087      35769
  28.70   10.0  2.0  F106      40694
  28.70   10.0  2.0  F129      46430
  28.70   10.0  2.0  F158      54648
  28.70   10.0  2.0  F184     135916
  28.70   10.0  2.0  F146      22828
  28.70   10.0  2.0  F213    1564536
  28.70   10.0  3.0  F062      23120
  28.70   10.0  3.0  F087      50571
  28.70   10.0  3.0  F106      57840
  28.70   10.0  3.0  F129      65975
  28.70   10.0  3.0  F158      76134
  28.70   10.0  3.0  F184     171922
  28.70   10.0  3.0  F146      29732
  28.70   10.0  3.0  F213    1605804
  28.70   15.0  1.4  F062      27899
  28.70   15.0  1.4  F087      60457
  28.70   15.0  1.4  F106      68382
  28.70   15.0  1.4  F129      78059
  28.70   15.0  1.4  F158      93891
  28.70   15.0  1.4  F184     257157
  28.70   15.0  1.4  F146      42035
  28.70   15.0  1.4  F213    3464497
  28.70   15.0  2.0  F062      36936
  28.70   15.0  2.0  F087      80439
  28.70   15.0  2.0  F106      91529
  28.70   15.0  2.0  F129     104443
  28.70   15.0  2.0  F158     122911
  28.70   15.0  2.0  F184     305767
  28.70   15.0  2.0  F146      51355
  28.70   15.0  2.0  F213    3520211
  28.70   15.0  3.0  F062      51994
  28.70   15.0  3.0  F087     113754
  28.70   15.0  3.0  F106     130116
  28.70   15.0  3.0  F129     148419
  28.70   15.0  3.0  F158     171283
  28.70   15.0  3.0  F184     386789
  28.70   15.0  3.0  F146      66887
  28.70   15.0  3.0  F213    3613062
  28.70   20.0  1.4  F062      49577
  28.70   20.0  1.4  F087     107452
  28.70   20.0  1.4  F106     121534
  28.70   20.0  1.4  F129     138743
  28.70   20.0  1.4  F158     166896
  28.70   20.0  1.4  F184     457140
  28.70   20.0  1.4  F146      74730
  28.70   20.0  1.4  F213    6159101
  28.70   20.0  2.0  F062      65637
  28.70   20.0  2.0  F087     142984
  28.70   20.0  2.0  F106     162692
  28.70   20.0  2.0  F129     185656
  28.70   20.0  2.0  F158     218488
  28.70   20.0  2.0  F184     543571
  28.70   20.0  2.0  F146      91292
  28.70   20.0  2.0  F213    6258144
  28.70   20.0  3.0  F062      92423
  28.70   20.0  3.0  F087     202218
  28.70   20.0  3.0  F106     231302
  28.70   20.0  3.0  F129     263851
  28.70   20.0  3.0  F158     304499
  28.70   20.0  3.0  F184     687612
  28.70   20.0  3.0  F146     118907
  28.70   20.0  3.0  F213    6423216
  28.70   50.0  1.4  F062     309643
  28.70   50.0  1.4  F087     671388
  28.70   50.0  1.4  F106     759423
  28.70   50.0  1.4  F129     866957
  28.70   50.0  1.4  F158    1042900
  28.70   50.0  1.4  F184    2856941
  28.70   50.0  1.4  F146     467027
  28.70   50.0  1.4  F213   32078670
  28.70   50.0  2.0  F062     410100
  28.70   50.0  2.0  F087     893523
  28.70   50.0  2.0  F106    1016707
  28.70   50.0  2.0  F129    1160201
  28.70   50.0  2.0  F158    1365438
  28.70   50.0  2.0  F184    3397127
  28.70   50.0  2.0  F146     570566
  28.70   50.0  2.0  F213   32594524
  28.70   50.0  3.0  F062     577543
  28.70   50.0  3.0  F087    1263759
  28.70   50.0  3.0  F106    1445520
  28.70   50.0  3.0  F129    1648951
  28.70   50.0  3.0  F158    1903007
  28.70   50.0  3.0  F184    4297445
  28.70   50.0  3.0  F146     743144
  28.70   50.0  3.0  F213   33454266
  28.80    5.0  1.4  F062       3740
  28.80    5.0  1.4  F087       8081
  28.80    5.0  1.4  F106       9139
  28.80    5.0  1.4  F129      10434
  28.80    5.0  1.4  F158      12550
  28.80    5.0  1.4  F184      34346
  28.80    5.0  1.4  F146       5609
  28.80    5.0  1.4  F213     462758
  28.80    5.0  2.0  F062       4944
  28.80    5.0  2.0  F087      10744
  28.80    5.0  2.0  F106      12221
  28.80    5.0  2.0  F129      13954
  28.80    5.0  2.0  F158      16416
  28.80    5.0  2.0  F184      40840
  28.80    5.0  2.0  F146       6859
  28.80    5.0  2.0  F213     470200
  28.80    5.0  3.0  F062       6941
  28.80    5.0  3.0  F087      15185
  28.80    5.0  3.0  F106      17374
  28.80    5.0  3.0  F129      19818
  28.80    5.0  3.0  F158      22873
  28.80    5.0  3.0  F184      51656
  28.80    5.0  3.0  F146       8929
  28.80    5.0  3.0  F213     482604
  28.80   10.0  1.4  F062      14848
  28.80   10.0  1.4  F087      32221
  28.80   10.0  1.4  F106      36453
  28.80   10.0  1.4  F129      41633
  28.80   10.0  1.4  F158      50088
  28.80   10.0  1.4  F184     137284
  28.80   10.0  1.4  F146      22436
  28.80   10.0  1.4  F213    1851023
  28.80   10.0  2.0  F062      19672
  28.80   10.0  2.0  F087      42892
  28.80   10.0  2.0  F106      48820
  28.80   10.0  2.0  F129      55724
  28.80   10.0  2.0  F158      65592
  28.80   10.0  2.0  F184     163248
  28.80   10.0  2.0  F146      27406
  28.80   10.0  2.0  F213    1880791
  28.80   10.0  3.0  F062      27716
  28.80   10.0  3.0  F087      60685
  28.80   10.0  3.0  F106      69431
  28.80   10.0  3.0  F129      79217
  28.80   10.0  3.0  F158      91438
  28.80   10.0  3.0  F184     206541
  28.80   10.0  3.0  F146      35705
  28.80   10.0  3.0  F213    1930403
  28.80   15.0  1.4  F062      33361
  28.80   15.0  1.4  F087      72441
  28.80   15.0  1.4  F106      81980
  28.80   15.0  1.4  F129      93617
  28.80   15.0  1.4  F158     112660
  28.80   15.0  1.4  F184     308831
  28.80   15.0  1.4  F146      50461
  28.80   15.0  1.4  F213    4164803
  28.80   15.0  2.0  F062      44223
  28.80   15.0  2.0  F087      96472
  28.80   15.0  2.0  F106     109805
  28.80   15.0  2.0  F129     125337
  28.80   15.0  2.0  F158     147553
  28.80   15.0  2.0  F184     367281
  28.80   15.0  2.0  F146      61670
  28.80   15.0  2.0  F213    4231790
  28.80   15.0  3.0  F062      62327
